User_ID,Product_ID,Purchase
1003976,P00136542,8801
1003976,P00303242,7050
1003976,P00112142,19472
1003977,P00109242,15978
1003977,P00117542,2363
1003978,P00113242,19291
1003978,P00215442,16911
1003978,P00199842,16241
1003978,P00352442,15907
1003978,P00034742,7147
1003978,P00195242,10011
1003979,P00335942,2086
1003979,P00065242,12872
1003979,P00190142,13598
1003979,P00131342,8742
1003979,P00145042,18976
1003980,P00213642,4420
1003980,P00032142,5388
1003980,P00208842,4530
1003981,P00058442,5447
1003981,P00057342,2165
1003981,P00113042,5913
1003981,P00177542,15176
1003981,P00029242,8050
1003981,P00085342,14651
1003982,P00265742,5346
1003982,P00086442,5890
1003983,P00270042,2112
1003983,P00173042,765
1003983,P00248142,6874
1003983,P00256642,6864
1003983,P00115642,7762
1003983,P00205942,6873
1003983,P00144242,7159
1003983,P00196642,5913
1003983,P00102942,11598
1003984,P00144642,15175
1003984,P00242742,11826
1003984,P00112642,15691
1003984,P00162442,15190
1003984,P00111942,7773
1003985,P00137142,757
1003985,P00295942,13068
1003985,P00051442,9708
1003985,P00005742,6111
1003985,P00083642,8120
1003985,P00001742,8098
1003985,P00062642,5896
1003985,P00046242,7947
1003985,P00143142,4144
1003985,P00093442,4161
1003985,P00047942,5332
1003985,P00361142,6100
1003987,P00059842,3658
1003987,P00306042,3624
1003987,P00260142,5372
1003987,P00310042,3507
1003988,P00165842,10978
1003988,P00037142,15494
1003988,P00347142,5224
1003988,P00338142,6969
1003988,P00303142,3466
1003988,P00006342,5305
1003988,P00160542,3508
1003989,P00010742,19651
1003989,P00025542,8007
1003989,P00159442,6941
1003989,P00211142,5366
1003989,P00121142,9986
1003989,P00271042,15981
1003989,P00216042,8574
1003989,P00302442,5229
1003989,P00187242,1376
1003989,P00023042,5423
1003990,P0095542,12829
1003991,P00129642,7125
1003991,P00301642,3620
1003991,P00249542,12057
1003991,P00307342,6105
1003991,P00240142,5283
1003992,P00216042,6992
1003992,P00129642,5313
1003992,P00288642,16468
1003992,P00184942,15833
1003992,P00303342,15677
1003992,P00070342,15579
1003992,P00092442,13325
1003992,P00242742,11740
1003992,P00000142,11055
1003992,P0095742,2776
1003992,P00227842,13226
1003992,P00044142,7927
1003992,P00221042,15889
1003992,P00120742,7862
1003992,P00233642,15783
1003992,P00195842,8149
1003992,P00117442,6901
1003992,P00086042,10055
1003992,P00319542,7951
1003993,P00106042,6860
1003993,P00206442,11891
1003993,P00157642,11982
1003993,P00286742,11469
1003993,P00154642,5972
1003993,P00310242,16270
1003993,P00025442,15438
1003993,P00110742,15896
1003993,P00268442,5901
1003993,P00073642,6008
1003993,P00278042,11470
1003993,P00190142,2803
1003993,P00251342,2041
1003993,P00179542,4592
1003993,P00194242,4490
1003993,P00284142,8284
1003994,P00085942,16135
1003994,P00086342,4117
1003994,P00084442,949
1003994,P00127442,15582
1003994,P00037042,19237
1003994,P00243942,19253
1003994,P00255542,6916
1003994,P00121642,7126
1003994,P00248142,7118
1003994,P00193042,6989
1003994,P00356742,7108
1003995,P00226342,5915
1003995,P00275842,13071
1003995,P00294542,2026
1003995,P00187842,15787
1003995,P00147742,15213
1003995,P00303442,11810
1003995,P00100842,8613
1003995,P00214442,5854
1003996,P00114942,19551
1003996,P00022142,15238
1003996,P00032042,19338
1003996,P00161542,13130
1003996,P00325742,16081
1003997,P00357042,7003
1003997,P00352742,19418
1003997,P00088042,15773
1003997,P00113342,11754
1003997,P00217242,15538
1003997,P00148542,11383
1003997,P00105342,19052
1003997,P00201342,19344
1003997,P00074242,3616
1003997,P00211542,1985
1003997,P00026142,8576
1003997,P00135342,5428
1003997,P00160642,15227
1003997,P00010742,8023
1003997,P00159842,19531
1003998,P00259342,5154
1003998,P00340842,5908
1003998,P00194142,4446
1003998,P00251342,1778
1003998,P00123942,4265
1003998,P00269642,4564
1003998,P00041342,5977
1003998,P00212442,4465
1003998,P00342242,1577
1003998,P00232242,1652
1003998,P00358442,11529
1003998,P00314642,8870
1003998,P00225842,3769
1003999,P00315742,5163
1003999,P00049442,15568
1003999,P00103042,15588
1003999,P00350342,7924
1003999,P00253142,15416
1003999,P00042942,11962
1003999,P00032042,4337
1003999,P00039242,11433
1003999,P00304542,11736
1003999,P00352642,4381
1003999,P00251242,7017
1003999,P00042842,5186
1003999,P00035842,7158
1003999,P00222442,1747
1003999,P00258842,3622
1003999,P00009142,3432
1003999,P00004742,16558
1003999,P00031042,9812
1003999,P00111842,8109
1003999,P00078142,6086
1003999,P00280842,12017
1003999,P00340942,5823
1003999,P00273542,5901
1003999,P00124542,1536
1003999,P00232342,6163
1003999,P00184742,4694
1003999,P00269642,3123
1003999,P00184242,5195
1003999,P00006542,4566
1003999,P00115842,16869
1003999,P00288642,12684
1004000,P00105342,15198
1004000,P00358942,7518
1004001,P00285842,8573
1004001,P00101042,5257
1004001,P00105942,5403
1004001,P00316142,5198
1004001,P00346742,6175
1004001,P00103042,15169
1004001,P00212142,5862
1004001,P00253042,4129
1004001,P00295942,16386
1004001,P00033342,8585
1004001,P00074642,3566
1004001,P00048642,5314
1004001,P00041942,5364
1004001,P00270142,7129
1004001,P00105042,3614
1004001,P00236042,5356
1004001,P00025942,10067
1004001,P00315642,5997
1004001,P00078742,5212
1004001,P00073042,6061
1004001,P00021642,8071
1004001,P00329642,4088
1004001,P00026442,5857
1004002,P00334242,15384
1004002,P00127642,7873
1004002,P00083842,8714
1004002,P00210942,8716
1004004,P00312842,4737
1004004,P00000642,8326
1004004,P00046642,3866
1004004,P00009342,4144
1004004,P00042142,11864
1004004,P00063342,15628
1004004,P00359742,11769
1004005,P00065442,10001
1004005,P00182142,15294
1004005,P00121142,9900
1004005,P00317842,10045
1004005,P00026042,7938
1004005,P00128942,19661
1004005,P00334142,7985
1004006,P00102642,2062
1004006,P00047642,5232
1004006,P00110842,11844
1004006,P00160942,15526
1004006,P00352942,7600
1004006,P00274242,19270
1004006,P00049942,4679
1004006,P00035842,6894
1004006,P00140542,11811
1004007,P00127742,12108
1004007,P00354242,7033
1004007,P00112142,15444
1004007,P00125942,15539
1004007,P00079742,4429
1004007,P00117142,13059
1004007,P00145442,8121
1004007,P00234742,5885
1004007,P00126642,2166
1004007,P00072842,3558
1004007,P00221442,12056
1004007,P00128242,5194
1004007,P0094642,735
1004007,P00123742,3153
1004007,P00125042,4625
1004007,P00250942,3024
1004008,P00021142,5278
1004008,P00004442,11660
1004008,P00334242,19663
1004008,P00309242,3722
1004009,P00112142,15894
1004009,P00304142,1793
1004009,P00208842,1713
1004009,P00103442,1708
1004009,P00059642,4198
1004009,P00179642,4437
1004009,P00280742,12664
1004009,P00178342,8128
1004009,P00029242,4197
1004009,P00155742,6060
1004009,P00235542,4430
1004010,P00178942,7101
1004011,P00180342,7582
1004011,P00269542,3125
1004011,P00024742,9710
1004012,P00157542,6162
1004012,P00112142,19468
1004012,P00030842,11859
1004012,P00154642,9765
1004013,P00020342,15732
1004013,P00042942,7827
1004013,P00116242,10058
1004013,P00078142,5839
1004013,P00115842,8646
1004013,P00231242,12507
1004014,P00043642,8659
1004014,P00018242,5379
1004014,P00003942,3609
1004014,P00075442,7118
1004014,P00030942,2785
1004014,P00072542,1727
1004014,P00166042,7149
1004014,P00135342,8814
1004014,P00039442,4608
1004014,P00180042,5891
1004015,P00085242,7991
1004015,P00297742,7876
1004015,P00258442,5275
1004015,P00177642,6102
1004016,P00105342,11856
1004016,P00345842,9740
1004016,P00192542,4019
1004016,P00190042,10985
1004016,P00210942,6997
1004016,P00113542,6038
1004016,P00285242,7872
1004016,P00323542,9954
1004016,P00057742,9835
1004016,P00087042,23455
1004016,P00123642,1686
1004016,P00260242,5174
1004016,P00194242,3226
1004016,P00308242,6998
1004016,P00205442,5199
1004016,P00243242,4473
1004016,P00181242,3163
1004016,P00269542,2959
1004016,P00277742,4026
1004016,P00327442,3497
1004016,P00129642,3697
1004016,P00303542,5473
1004016,P00266542,16196
1004016,P00274142,7727
1004017,P00046142,15464
1004017,P00293242,9697
1004017,P00300642,8667
1004018,P00277442,11885
1004018,P00105342,19355
1004018,P00221442,15505
1004018,P00127442,7723
1004018,P00070042,19651
1004018,P00214242,15799
1004018,P00062842,8200
1004018,P00122442,3972
1004019,P00102642,2824
1004020,P00110742,18959
1004020,P00233542,15834
1004020,P00145042,11882
1004020,P00217142,11935
1004020,P00006942,7749
1004021,P00117942,7188
1004021,P00111042,16716
1004021,P00086442,9784
1004021,P00329542,15789
1004021,P00246242,16818
1004021,P00155442,12035
1004021,P00173042,758
1004021,P00127342,19484
1004021,P00339842,15861
1004021,P00115742,20506
1004021,P00320442,20501
1004021,P00313642,20095
1004021,P00323542,9704
1004021,P00029542,15425
1004021,P00090942,19232
1004021,P00198742,15444
1004021,P00182742,19605
1004021,P00192542,19023
1004021,P00304542,8203
1004021,P00227942,10111
1004021,P00189842,7957
1004021,P00118542,7085
1004021,P00084542,8901
1004021,P00202442,7097
1004021,P00034842,6886
1004021,P00087442,8600
1004021,P00316642,3503
1004021,P00075442,7054
1004021,P00043242,6938
1004021,P00051942,6969
1004021,P00258842,7147
1004021,P00052942,5311
1004021,P00209542,5196
1004022,P00255842,20593
1004022,P00112142,11712
1004022,P00217142,4465
1004022,P00032042,15808
1004022,P00342142,1613
1004022,P00127542,11904
1004022,P00170342,3852
1004022,P00113142,7633
1004022,P00114442,5479
1004022,P00176642,12539
1004022,P00010742,15222
1004022,P00115942,9975
1004022,P00059642,11876
1004022,P00035542,10754
1004022,P0097242,19480
1004022,P00129842,12348
1004022,P00002242,8599
1004022,P00280642,1561
1004022,P00193542,12122
1004023,P00244742,4506
1004023,P00272942,5290
1004023,P00201442,7792
1004024,P00321942,5184
1004024,P00279442,8657
1004024,P00250842,4143
1004024,P00277642,16362
1004024,P00233142,8170
1004025,P00366942,7761
1004026,P00021742,5212
1004026,P00240042,7151
1004026,P00117242,8066
1004026,P00284842,15393
1004026,P00111442,6120
1004026,P00119142,13666
1004026,P00359242,19152
1004026,P00100442,13086
1004026,P00043842,8003
1004026,P00124242,4572
1004026,P00173042,741
1004026,P00034042,12066
1004027,P00071442,17190
1004027,P00117642,23115
1004028,P00263142,6883
1004028,P00256642,8834
1004028,P00119442,8686
1004028,P00205442,8598
1004028,P00205942,8758
1004028,P00216342,5393
1004028,P00001142,8604
1004028,P00045842,8897
1004028,P00254642,8867
1004028,P00248142,8652
1004028,P00273742,8324
1004028,P00346142,7648
1004028,P00073842,19345
1004028,P00016842,19662
1004028,P00177942,1847
1004028,P00331142,5437
1004028,P00188542,8780
1004028,P00091042,2002
1004028,P00337542,8717
1004028,P00148342,8698
1004028,P00206042,8650
1004028,P00183542,765
1004028,P00336142,1843
1004028,P00191542,755
1004028,P00210542,7063
1004028,P00281042,1763
1004028,P00055742,2024
1004028,P00331542,1991
1004028,P00205042,2018
1004028,P00288242,1826
1004028,P00357642,1731
1004028,P00070242,1787
1004029,P00087542,5176
1004030,P00110542,7895
1004030,P00100842,5375
1004030,P00084342,382
1004030,P00271142,5155
1004030,P00316442,5380
1004030,P00181842,7645
1004031,P00124042,1514
1004031,P00125342,4614
1004032,P00355142,19193
1004032,P00144642,11548
1004032,P00253142,11529
1004032,P00326242,13202
1004032,P00322942,9828
1004033,P00351342,15303
1004033,P00283942,8761
1004033,P00017142,8622
1004033,P00170642,1880
1004033,P00017542,6982
1004033,P00255542,5304
1004033,P00010242,8569
1004033,P00291542,5278
1004033,P00156542,2123
1004033,P00057642,19451
1004033,P00112442,16493
1004033,P00024342,9818
1004033,P00017442,2125
1004033,P00287242,8770
1004033,P00129742,5396
1004033,P00253142,15519
1004033,P00222442,6951
1004033,P00211042,8841
1004033,P00329542,19287
1004033,P00209742,15406
1004033,P00334142,4130
1004033,P00054042,2354
1004033,P00212942,6915
1004033,P00046242,8116
1004033,P00052342,5831
1004033,P00133442,11567
1004033,P00302642,12786
1004033,P0096342,9836
1004034,P00112442,20051
1004034,P00041542,9835
1004034,P00157342,6012
1004034,P00344242,8131
1004034,P00196442,8879
1004034,P00113242,15280
1004035,P0099342,8876
1004035,P00355742,3132
1004035,P00250642,6117
1004036,P00132842,11829
1004036,P00305042,6155
1004036,P00216342,13350
1004036,P00057242,5214
1004036,P00042542,3995
1004036,P00031042,10011
1004037,P00115642,9723
1004037,P00084242,9808
1004038,P00104842,9977
1004039,P00338442,11830
1004039,P00351042,7116
1004039,P00294442,13326
1004039,P00354842,8115
1004040,P00283942,5349
1004040,P00348942,9973
1004040,P00173342,15446
1004040,P00304342,15490
1004040,P00193242,16644
1004040,P00125042,4665
1004040,P00193842,6046
1004040,P00348642,5273
1004040,P00251342,5322
1004040,P00180542,1536
1004041,P00024942,5416
1004041,P00070542,10669
1004041,P00127642,19681
1004041,P00277442,19007
1004041,P00220142,11614
1004041,P00086442,6083
1004041,P00354342,5452
1004041,P00105242,4511
1004041,P00219742,11971
1004041,P00232042,3083
1004041,P00179842,3123
1004041,P00286742,19436
1004041,P00150342,6016
1004041,P00254242,6911
1004041,P00105342,19682
1004041,P00030842,19596
1004041,P00184242,18377
1004041,P00019342,11718
1004041,P00221642,5251
1004041,P00146042,11891
1004041,P00244242,11415
1004041,P00064042,13492
1004041,P00177542,15886
1004041,P00298942,15447
1004041,P00356342,11653
1004041,P00149542,15343
1004041,P00016542,7724
1004041,P00359742,7841
1004041,P00304542,7811
1004041,P00036742,11890
1004041,P00151142,12638
1004041,P00022942,7146
1004041,P00329442,5461
1004041,P00282642,7147
1004041,P00136542,5441
1004041,P00064242,7055
1004041,P00194442,5377
1004041,P00078242,5183
1004041,P00218642,6936
1004041,P00218342,6858
1004041,P00259442,3698
1004042,P00351342,15664
1004042,P00341342,15645
1004042,P00348242,5821
1004042,P00067942,6867
1004042,P00168742,15827
1004042,P00030842,11507
1004042,P00173842,15177
1004042,P00303542,1793
1004042,P00177842,8099
1004042,P00295442,7925
1004042,P00277442,11766
1004042,P00277842,11835
1004042,P00218442,11885
1004042,P00193542,7746
1004042,P00339542,11613
1004042,P00188742,7756
1004042,P00100442,6640
1004042,P00361642,7020
1004042,P00000642,15646
1004043,P00350942,11006
1004043,P00359142,8142
1004043,P00332242,15242
1004043,P00289342,5182
1004043,P00014542,7873
1004043,P00003942,7032
1004043,P00057742,13084
1004043,P00261842,9816
1004044,P00249642,13333
1004045,P00163542,6843
1004046,P00335442,3989
1004046,P00351842,5462
1004047,P00004742,19978
1004048,P00101742,1714
1004048,P00178042,6155
1004048,P00273542,9729
1004048,P00110742,15692
1004048,P00147942,19194
1004048,P00016042,19060
1004048,P00001042,11571
1004048,P00233042,15476
1004048,P00163542,9807
1004048,P0096842,8361
1004048,P0096142,13474
1004048,P00196142,13237
1004048,P0096442,3422
1004048,P00316642,3455
1004048,P00262442,2812
1004048,P00083842,5254
1004048,P00048742,5150
1004048,P00259342,8767
1004048,P00343442,1735
1004048,P00087342,6961
1004049,P00326242,9891
1004049,P00355042,3146
1004049,P00114942,19225
1004049,P00233342,15497
1004049,P00246042,17232
1004049,P00145442,7807
1004049,P00079742,8224
1004049,P00235442,8155
1004049,P00119242,3815
1004049,P00113142,11724
1004049,P00120042,12091
1004049,P00278242,11632
1004049,P00036842,15737
1004049,P00228342,15878
1004049,P00146042,7902
1004049,P00320942,11847
1004049,P0094042,7907
1004050,P00112442,19908
1004050,P00177542,19344
1004050,P00289042,6082
1004050,P00251242,8651
1004050,P00126142,9934
1004050,P00138342,6180
1004050,P00233542,15465
1004051,P00119742,5302
1004051,P00115542,2040
1004051,P00331342,5972
1004051,P00259342,3573
1004051,P00232542,5953
1004052,P00265242,8775
1004052,P00237542,19487
1004052,P00317942,7849
1004053,P00065242,6946
1004053,P00356242,2018
1004053,P00265242,7015
1004053,P00101842,20432
1004053,P00219942,11973
1004053,P00139942,1823
1004053,P00304942,11964
1004053,P00062842,11778
1004053,P00136542,5197
1004053,P00146742,11935
1004053,P00160642,11884
1004053,P00331742,6176
1004053,P00232442,5379
1004053,P00232342,4635
1004053,P00241242,11669
1004053,P00354942,4077
1004053,P00218642,5477
1004053,P00179042,3077
1004053,P00113242,18996
1004053,P00111942,7985
1004053,P00183042,16724
1004053,P00192942,3746
1004053,P00181942,1495
1004053,P00071442,17301
1004053,P00121042,16791
1004053,P0096542,10877
1004054,P00025442,15534
1004054,P00028242,20556
1004054,P00310542,7831
1004054,P00111942,9743
1004054,P00105542,9908
1004054,P00188842,8096
1004054,P00058142,10599
1004054,P00235842,5995
1004054,P00093642,16118
1004054,P00244342,4474
1004054,P00273942,5440
1004054,P00014042,15733
1004054,P00226342,5974
1004054,P00326942,6961
1004054,P00054042,2394
1004054,P00121442,6119
1004054,P00101042,7135
1004054,P00205842,6958
1004054,P00032142,5376
1004054,P00102242,7760
1004054,P00209942,5279
1004054,P00120742,10021
1004054,P00189942,2071
1004054,P00242042,7929
1004054,P00248142,7111
1004054,P00103042,15337
1004054,P00069242,8053
1004054,P00183542,2133
1004054,P00242742,15860
1004054,P00302442,6862
1004055,P00338442,15400
1004055,P00237542,15877
1004055,P00114342,19380
1004055,P00145642,11686
1004055,P00125942,15556
1004055,P00001542,4106
1004055,P00016342,7891
1004055,P00241542,8328
1004055,P00173842,7706
1004055,P00158942,4287
1004055,P0095642,5238
1004055,P00066242,8027
1004055,P00008042,12677
1004055,P00047042,6054
1004055,P00027442,5999
1004055,P00034542,4052
1004056,P00184942,19416
1004057,P00359242,18968
1004057,P00051642,8089
1004058,P00117542,3809
1004058,P00145042,18996
1004058,P00065242,3474
1004058,P00313342,8609
1004058,P00178942,8659
1004058,P00182442,1900
1004058,P00195442,8574
1004058,P00129342,4082
1004058,P00086442,6013
1004058,P00157142,2967
1004058,P00261142,8221
1004058,P00072542,3600
1004058,P00089342,7881
1004058,P0094842,2743
1004058,P00341342,15657
1004059,P00117442,5170
1004060,P00044442,15765
1004060,P00103042,15367
1004060,P00157542,7830
1004060,P00136742,12027
1004060,P00150542,7076
1004060,P00269542,5951
1004060,P00243342,4428
1004060,P00322942,13253
1004060,P00101842,15952
1004061,P00354142,15937
1004061,P00352442,15271
1004062,P00355642,16642
1004062,P00293142,3598
1004062,P00294642,3907
1004062,P00117442,7049
1004062,P00044442,19661
1004062,P00067142,5170
1004062,P00249842,6170
1004062,P00296242,8090
1004062,P00148742,7824
1004062,P00018942,5903
1004062,P00147742,11806
1004062,P00019342,15299
1004062,P00304042,6957
1004062,P00042942,7607
1004063,P00355742,8363
1004063,P00258742,5287
1004063,P00361942,4325
1004064,P00117842,5274
1004064,P00086342,9867
1004064,P00271342,9800
1004064,P00087442,5143
1004064,P00245542,3116
1004064,P00322942,9827
1004064,P0097142,1398
1004064,P00287842,8103
1004064,P00266042,5980
1004064,P00245642,5284
1004064,P00289542,5967
1004064,P00185342,5759
1004064,P00288742,8587
1004064,P00326442,6128
1004064,P00181542,3226
1004064,P00228242,6178
1004064,P00190142,13297
1004064,P00121442,6080
1004064,P00127742,11487
1004064,P00315842,5319
1004064,P00108642,8089
1004064,P00269642,4565
1004064,P00226442,3199
1004064,P00348742,16788
1004064,P00003442,3520
1004064,P00163842,7868
1004064,P00030642,4157
1004064,P00255542,5416
1004064,P00256642,5301
1004064,P00242142,3515
1004064,P00206142,6178
1004064,P00040142,3611
1004064,P00144642,15166
1004064,P00210642,3958
1004064,P00063342,7611
1004064,P00015242,3586
1004064,P00015542,7803
1004064,P00325742,3580
1004066,P00153842,6076
1004066,P00251242,3747
1004067,P00256642,5396
1004067,P00274942,5893
1004067,P00233242,8366
1004067,P00139542,5187
1004068,P00112342,766
1004068,P00255842,20965
1004069,P00115342,8701
1004070,P00116242,7974
1004070,P00223542,19144
1004071,P00119542,5895
1004071,P00152942,3724
1004071,P00119742,8697
1004071,P00116642,7106
1004071,P00321742,6863
1004072,P00184442,11805
1004072,P00080342,19611
1004072,P00110542,9854
1004072,P00279542,7765
1004072,P00088642,7028
1004072,P00090942,15850
1004072,P00357242,8643
1004072,P00160342,3890
1004072,P00270942,8206
1004072,P00161442,7142
1004075,P00010742,11749
1004076,P00303642,9970
1004076,P00210042,3967
1004076,P00148742,9699
1004076,P00170942,8807
1004077,P00323442,8803
1004077,P00122442,11497
1004077,P00087342,8854
1004077,P00085942,16473
1004077,P00219242,2777
1004078,P00351342,15853
1004078,P00106742,8338
1004078,P00006142,5993
1004078,P00268442,6023
1004078,P00014542,7782
1004078,P00138542,5379
1004078,P00215642,6060
1004078,P00105542,7789
1004078,P00129642,5402
1004078,P00113342,19031
1004078,P00112142,11915
1004078,P00359042,6979
1004078,P00280642,3088
1004078,P00232342,3069
1004079,P00085242,5832
1004079,P00328742,15583
1004079,P00113242,19369
1004079,P00100442,3769
1004079,P00233542,15688
1004079,P00221542,6884
1004079,P00084842,9994
1004079,P00084442,763
1004079,P00343042,5413
1004079,P00058642,3783
1004079,P00244742,5918
1004079,P00001642,8046
1004079,P00260042,8738
1004079,P00335142,7052
1004079,P00183042,21042
1004079,P00031042,9878
1004079,P00313142,10056
1004079,P00057942,8183
1004079,P00255842,16529
1004079,P00320042,15375
1004079,P00299842,8068
1004079,P00329642,6079
1004079,P00051942,1901
1004079,P00019942,11637
1004079,P00102142,775
1004079,P00210042,5942
1004080,P00010742,19591
1004080,P00114342,15177
1004080,P00216142,19476
1004080,P00334042,8320
1004080,P00059442,20035
1004081,P00265242,8805
1004081,P00319042,8870
1004082,P00288642,16687
1004082,P00283142,938
1004082,P00278642,7116
1004082,P00119742,6945
1004082,P00020442,6189
1004083,P00352142,12081
1004083,P00356642,7765
1004083,P00114442,6948
1004083,P00087342,5356
1004083,P00035842,5304
1004083,P00271942,1809
1004083,P00245642,5187
1004083,P00148342,5346
1004083,P00013942,1723
1004083,P00240042,1767
1004083,P00229342,5237
1004083,P00167642,1879
1004083,P00060942,1922
1004083,P00116142,23492
1004083,P00109242,20391
1004083,P00085442,1386
1004083,P00111042,4402
1004083,P00086442,4250
1004083,P00178642,1995
1004083,P00345842,13134
1004083,P00295942,16290
1004083,P00140742,11597
1004083,P00269542,5968
1004083,P00304642,13043
1004083,P00245742,12492
1004083,P00355042,2275
1004083,P00128042,3984
1004083,P00037442,2384
1004083,P00130742,4330
1004083,P00034442,12122
1004083,P00118442,11648
1004083,P00145742,11535
1004083,P00228342,4426
1004083,P00146042,8053
1004083,P00159842,11572
1004083,P00002042,8138
1004083,P00005042,20578
1004083,P00084342,746
1004083,P00327342,16841
1004083,P00247142,5971
1004084,P00102642,3534
1004084,P00350042,16222
1004084,P00120842,9809
1004084,P00115942,9913
1004084,P00293242,9704
1004085,P00347642,15753
1004085,P00014542,7826
1004085,P00149342,586
1004085,P00004542,5381
1004085,P00006142,8030
1004085,P00145042,15571
1004085,P00220442,8846
1004085,P00147742,15657
1004085,P00316842,704
1004085,P00255342,8111
1004085,P00109842,5838
1004085,P00221342,15591
1004085,P00181242,4472
1004085,P00259042,5293
1004085,P00197042,7082
1004085,P00251342,5260
1004085,P00128342,5352
1004085,P00237142,6951
1004085,P00085942,15897
1004085,P00339942,15888
1004085,P00317842,8074
1004085,P00309142,11382
1004085,P00358242,6059
1004085,P00079642,8020
1004085,P00067942,7048
1004085,P0094242,6171
1004085,P00259942,16873
1004085,P00016342,15694
1004085,P00170542,3654
1004085,P00130942,8706
1004085,P00236342,5292
1004085,P00105042,5419
1004085,P00065442,9873
1004085,P00040242,6979
1004086,P00046742,15527
1004086,P00282142,13505
1004086,P00173942,15321
1004086,P00238642,7985
1004086,P00325742,15991
1004086,P00057442,8785
1004086,P00160542,5184
1004088,P00335442,8282
1004088,P00100642,8711
1004088,P00158542,7131
1004088,P00305242,3810
1004088,P00024142,10048
1004088,P00303242,5324
1004088,P00270942,15679
1004088,P00208742,19005
1004088,P00332442,12794
1004088,P00146842,8631
1004088,P00148342,5261
1004088,P00141742,1965
1004088,P00133842,6051
1004088,P00001542,8039
1004088,P00030742,8306
1004088,P00249742,4410
1004088,P00132842,4264
1004089,P00347642,11814
1004089,P00296042,5980
1004089,P00312842,12736
1004089,P00144242,7010
1004089,P00163442,12362
1004089,P00074642,5390
1004089,P00050142,7135
1004089,P00062842,19627
1004089,P00298942,3964
1004089,P00240242,15324
1004089,P00178342,8111
1004089,P00057942,19258
1004089,P00223142,6949
1004089,P00101742,1045
1004089,P00346542,14065
1004089,P00345742,15329
1004089,P00228642,6876
1004089,P00259842,15816
1004089,P00180842,4476
1004089,P00180542,4682
1004089,P00085442,1415
1004089,P00189842,8090
1004089,P00240142,7110
1004089,P00361442,16998
1004089,P00297342,7012
1004090,P00111242,15430
1004090,P00274042,15791
1004090,P00110742,15676
1004091,P00299542,7978
1004091,P00348442,13410
1004091,P00199442,7075
1004091,P00124642,16269
1004091,P00003942,3453
1004092,P00205942,7185
1004092,P00161942,8752
1004093,P00316642,2805
1004093,P00235542,4645
1004093,P00032842,5890
1004093,P00028542,12174
1004093,P00212942,5444
1004094,P00303242,8837
1004094,P00139542,5298
1004094,P00166742,6994
1004094,P00274942,6176
1004094,P00169742,15326
1004094,P00037142,15343
1004094,P00070342,19263
1004094,P00307342,6125
1004094,P00113242,19616
1004094,P00299142,8768
1004094,P00109742,8027
1004097,P00305042,3071
1004097,P00106042,5191
1004098,P00352242,11869
1004098,P00356042,15612
1004098,P00351842,6915
1004098,P00313442,5363
1004099,P00268342,7096
1004099,P00128942,11813
1004099,P00297042,5843
1004099,P00351142,15588
1004099,P00118942,8114
1004099,P00184942,15679
1004099,P00103242,5935
1004101,P00111142,11764
1004101,P00046742,15909
1004101,P00085942,3477
1004101,P00213042,15298
1004102,P00250942,4560
1004103,P00010842,8015
1004103,P00291442,3539
1004103,P00178342,5922
1004103,P00182142,7862
1004103,P00326842,5272
1004104,P00329242,3562
1004104,P00352142,11934
1004104,P00037142,15589
1004104,P00044442,19675
1004104,P00087442,5406
1004105,P00036142,5202
1004105,P00293142,5392
1004106,P00338042,7148
1004107,P00010742,15229
1004107,P00112642,19225
1004107,P00199442,8651
1004107,P00121642,7166
1004107,P00183242,6991
1004107,P00270242,9969
1004107,P00115842,20351
1004107,P00160942,15322
1004107,P00323942,10063
1004108,P00208042,5987
1004108,P00113642,5980
1004108,P00114342,15722
1004109,P00082542,8115
1004109,P00121042,17164
1004109,P00346142,15358
1004110,P00349842,8748
1004111,P00250242,6870
1004112,P00356442,2380
1004112,P00019142,6173
1004112,P00059742,15654
1004112,P00037142,19174
1004112,P00118542,8855
1004112,P00085642,5266
1004112,P00129642,8790
1004112,P00287342,8678
1004112,P00003942,7090
1004112,P00042742,6922
1004112,P00182242,19701
1004112,P00240042,6962
1004112,P00047642,5404
1004114,P00113042,5998
1004114,P00324442,4640
1004114,P00181842,7476
1004114,P00180342,7498
1004114,P00123842,3192
1004114,P00123742,6125
1004114,P00195942,8088
1004114,P00112442,20399
1004114,P00297742,5950
1004114,P00117242,7795
1004115,P00246142,15386
1004115,P00193542,11879
1004115,P00093342,11819
1004115,P00047242,15878
1004115,P00003242,10071
1004115,P00173842,15369
1004115,P00221442,19026
1004115,P00197342,4505
1004115,P00153842,8114
1004115,P00173042,950
1004115,P00326942,5226
1004115,P00059142,9972
1004115,P00120542,7962
1004115,P00223242,8854
1004115,P00196642,7836
1004115,P00089342,9981
1004115,P00313342,5168
1004115,P00319342,5268
1004116,P00005042,20065
1004116,P00208742,15412
1004116,P00173042,741
1004116,P00130642,3030
1004116,P00137542,15398
1004116,P00075342,15693
1004116,P00223542,11763
1004116,P00136742,15700
1004116,P00323942,8087
1004116,P00226342,5995
1004116,P00345742,12014
1004116,P00057442,5377
1004116,P00057942,15579
1004116,P00288942,15856
1004116,P00259342,8834
1004116,P00279542,7797
1004116,P00159442,8568
1004116,P00049442,11849
1004116,P00328142,8077
1004116,P00274042,15472
1004117,P00067942,5471
1004117,P00148642,16436
